vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,comment_contexts,video_url,extraction_method,search_query,vibe_category_hint
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",BIRDS OF A FEATHER (BILLIE BY FINNEAS),Billie Eilish,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 2 in sequence. Listener context: ""a big hug"" (5023 likes)",Various,5023,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,1,3,https://youtube.com/watch?v=1IUCyniCWzg,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",In The Dark,Selena Gomez,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 3 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,2,0,https://youtube.com/watch?v=Qhs3rY80HNE,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",EYES CLOSED,JISOO X ZAYN,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,3,0,https://youtube.com/watch?v=EN1tMeXQii0,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Changes,Charlie Puth,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 5 in sequence. Listener context: ""a new Genesis"" (251 likes)",Various,251,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,4,1,https://youtube.com/watch?v=Jrf8N1EMUhg,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",WILDFLOWER (BILLIE BY FINNEAS),Billie Eilish,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 6 in sequence. Listener context: ""just painful, raw, and haunting at the same time"" (2513 likes)",Various,2513,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,5,1,https://youtube.com/watch?v=IWKyykQBRKo,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",luther,Kendrick Lamar,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 7 in sequence. Listener context: ""(when you), with you (with me), everything goes (slow)"" (427 likes)",Various,427,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,6,1,https://youtube.com/watch?v=HfWLgELllZs,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",CHIHIRO,Billie Eilish,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 8 in sequence. Listener context: ""l'm dancing underwater"" (36439 likes)",Various,36439,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,7,1,https://youtube.com/watch?v=e_AZJzYe7CU,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Man I Need,Olivia Dean,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 9 in sequence. Listener context: ""so addicting"" (202 likes)",Various,202,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,8,2,https://youtube.com/watch?v=JGKgbmz_gcU,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Messy (Clean - Lyrics),Lola Young,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 10 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,9,0,https://youtube.com/watch?v=nwRrIx3pX3w,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Snooze (Clean - Lyrics),SZA,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 11 in sequence. Listener context: ""then what does heaven sound like because this sounds pretty accurate"" (177 likes)",Various,177,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,10,1,https://youtube.com/watch?v=9giVUTfkbQo,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Ordinary,Alex Warren,"From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 12 in sequence. Listener context: ""this is the visual representation of “I promise to find you in every life time after this”"" (32996 likes)",Various,32996,high,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,11,2,https://youtube.com/watch?v=u2ah9tWTkmk,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",YUKON,Justin Bieber,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 14 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,13,0,https://youtube.com/watch?v=fXivMSJm_kA,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...","""Which One Is Real?"" [4K] Feat. Dario Cei",Shweta Harve,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 15 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,14,0,https://youtube.com/watch?v=Q4meHhMLMLA,youtube_playlist_with_comments,work from home playlist,focus_study
Focus/Study,"Deep Focus  - music for studying, concentration, work - The ultimate relaxdaily focus music playlist. Can use it as music for studying, concentration, coding, writing, inventing, creating, ...",Bøstadelva [N°118],relaxdaily,"From YouTube playlist: Deep Focus  - music for studying, concentration, work. Position 4 in sequence. Listener context: ""very very soothing"" (5 likes)",Various,5,high,https://youtube.com/playlist?list=PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,youtube,,,,,,"Deep Focus  - music for studying, concentration, work",PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,3,1,https://youtube.com/watch?v=Cg_xzCvMp98,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"Deep Focus  - music for studying, concentration, work - The ultimate relaxdaily focus music playlist. Can use it as music for studying, concentration, coding, writing, inventing, creating, ...","relaxdaily (Inspiring Light Music - calm, relaxing, positive)",N°089,"From YouTube playlist: Deep Focus  - music for studying, concentration, work. Position 5 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,youtube,,,,,,"Deep Focus  - music for studying, concentration, work",PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,4,0,https://youtube.com/watch?v=ztyx81cZRbc,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"Deep Focus  - music for studying, concentration, work - The ultimate relaxdaily focus music playlist. Can use it as music for studying, concentration, coding, writing, inventing, creating, ...","N°114 (light and calm music for studying, focus, think, heal, grow)",relaxdaily,"From YouTube playlist: Deep Focus  - music for studying, concentration, work. Position 6 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,youtube,,,,,,"Deep Focus  - music for studying, concentration, work",PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,5,0,https://youtube.com/watch?v=5nHGyqGCeVE,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"Deep Focus  - music for studying, concentration, work - The ultimate relaxdaily focus music playlist. Can use it as music for studying, concentration, coding, writing, inventing, creating, ...",Sandsoy (Evolution Edit) [N°117],relaxdaily,"From YouTube playlist: Deep Focus  - music for studying, concentration, work. Position 7 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,youtube,,,,,,"Deep Focus  - music for studying, concentration, work",PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,6,0,https://youtube.com/watch?v=v6xAyq-aJdI,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"Deep Focus  - music for studying, concentration, work - The ultimate relaxdaily focus music playlist. Can use it as music for studying, concentration, coding, writing, inventing, creating, ...",relaxdaily [Beautiful Relaxing Instrumental Music - Yosemite],N°075,"From YouTube playlist: Deep Focus  - music for studying, concentration, work. Position 12 in sequence.",Various,0,medium,https://youtube.com/playlist?list=PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,youtube,,,,,,"Deep Focus  - music for studying, concentration, work",PLOzlQzU-yr65nTKt7tEbHBnnd0AiGJoqZ,11,0,https://youtube.com/watch?v=OrHNNZHhqyg,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",Viva La Vida,Coldplay,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 1 in sequence. Listener context: ""actually one of the best songs ever made"" (20572 likes)",Various,20572,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,0,1,https://youtube.com/watch?v=dvgZkm1xWPE,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...","""Elevate""",St. Lucia,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 2 in sequence. Listener context: ""so underrated"" (179 likes)",Various,179,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,1,3,https://youtube.com/watch?v=7HPMK9Uxq3I,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",Lovely Day (Original Version),Bill Withers,From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 4 in sequence.,Various,0,medium,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,3,0,https://youtube.com/watch?v=sYi7uEvEEmk,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",Love Myself,Hailee Steinfeld,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 8 in sequence. Listener context: ""when you feel left out or alone"" (36 likes)",Various,36,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,7,2,https://youtube.com/watch?v=Chfgtn8s410,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",Ain't Nobody (Loves Me Better) ft. Jasmine Thompson,Felix Jaehn,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 10 in sequence. Listener context: ""she could tear up every second, it gives me the chills"" (1570 likes)",Various,1570,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,9,2,https://youtube.com/watch?v=5j1RCys4R0g,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",On Top of the World - Lyrics,Imagine Dragons,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 14 in sequence. Listener context: ""the closest thing that there is to an honest description of what a runner's high is"" (412 likes)",Various,412,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,13,3,https://youtube.com/watch?v=g8PrTzLaLHc,youtube_playlist_with_comments,productive music mix,focus_study
Focus/Study,"20  Best Songs to Wake Up According to Science - That's according to a study by Spotify, who have partnered up with music psychologist David M Greenberg to identify the best ...",Reflections lyrics,Misterwives,"From YouTube playlist: 20  Best Songs to Wake Up According to Science. Position 15 in sequence. Listener context: ""Vine xD"" (1885 likes)",Various,1885,high,https://youtube.com/playlist?list=PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,youtube,,,,,,20  Best Songs to Wake Up According to Science,PLuL06rdUJ5cjuU9FtDHZ50Foixim9EzoJ,14,1,https://youtube.com/watch?v=n_zgqlUutvM,youtube_playlist_with_comments,productive music mix,focus_study
