vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,extraction_method,search_query,vibe_category_hint
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",YUKON,Justin Bieber,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,13,youtube_playlist,work from home playlist,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...","""Which One Is Real?""  [4K] Feat. Dario Cei",Shweta Harve,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,14,youtube_playlist,work from home playlist,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",The Fate of Ophelia (Visualizer),Taylor Swift,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,0,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",BIRDS OF A FEATHER (BILLIE BY FINNEAS),Billie Eilish,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,1,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",In The Dark,Selena Gomez,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,2,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",EYES CLOSED,JISOO X ZAYN,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,3,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Changes,Charlie Puth,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,4,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",WILDFLOWER (BILLIE BY FINNEAS),Billie Eilish,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,5,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",luther,Kendrick Lamar,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,6,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",CHIHIRO,Billie Eilish,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,7,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Man I Need,Olivia Dean,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,8,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Messy (Clean - Lyrics),Lola Young,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,9,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Snooze (Clean - Lyrics),SZA,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,10,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",Ordinary,Alex Warren,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,11,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...",YUKON,Justin Bieber,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,13,youtube_playlist,productive music mix,focus_study
,"Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) - Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work) If you liked this playlist, we recommend ...","""Which One Is Real?""  [4K] Feat. Dario Cei",Shweta Harve,From YouTube playlist: Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work). Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,youtube,,,,,,Clean Office Music Playlist 2025 - Best Chill Working Songs 2025 (Clean Music for Work),PLV9Y77TQ4I9dbaEOCCt_pdPavAXOXMkkN,14,youtube_playlist,productive music mix,focus_study
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Memories,Maroon 5,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,0,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Never Want To Leave,FULLJOS Ft V*Kki,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,1,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Perfect,Ed Sheeran,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,2,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Someone You Loved,Lewis Capaldi,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,3,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,I Feel Free,FULLJOS feat. V*kki,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,4,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,A Thousand Years,Christina Perri,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,5,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Let's Be Friends,Carly Rae Jepsen,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,6,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,"Melodic Techno, Pt. 2",FULLJOS,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,8,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Sunset Lover,Petit Biscuit,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,9,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Somebody That I Used To Know (feat. Kimbra),Gotye,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,10,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Photograph,Ed Sheeran,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,11,youtube_playlist,rainy day playlist,rainy_cozy
,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records - Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records.,Mariposa,Peach Tree Rascals,From YouTube playlist: Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,youtube,,,,,,Rainy Day Music Playlist: Perfect Songs for a Rainy Day (Updated 2020-2021)By Support Records,PLF-wnuO6nL6c7_AzW-Mof2hzNQqPRAjr-,12,youtube_playlist,rainy day playlist,rainy_cozy
